"TimeStamp_1","YYYY","MM","DD","hh","mm","WDIR","WSPD","rWSPD","Fetch","SWHft"
"2008-05-12 09:00:00",2008,5,12,9,0,130,12.9,13.9,40233.5,5.249344
"2008-05-12 10:00:00",2008,5,12,10,0,110,13.9,12.9,40233.5,5.249344
"2008-05-12 11:00:00",2008,5,12,11,0,120,14.4,13.9,40233.5,5.577428
"2008-05-12 12:00:00",2008,5,12,12,0,100,14.4,14.4,40233.5,5.577428
"2008-05-12 13:00:00",2008,5,12,13,0,90,12.4,14.4,40233.5,4.92126
"2008-05-12 14:00:00",2008,5,12,14,0,90,11.3,12.4,40233.5,4.92126
"2008-05-12 15:00:00",2008,5,12,15,0,90,11.3,11.3,40233.5,4.593176
"2008-05-12 16:00:00",2008,5,12,16,0,80,12.4,11.3,40233.5,4.92126
"2008-05-12 17:00:00",2008,5,12,17,0,100,12.9,12.4,40233.5,4.593176
"2008-05-12 18:00:00",2008,5,12,18,0,90,13.4,12.9,40233.5,4.92126
"2008-05-12 19:00:00",2008,5,12,19,0,90,11.8,13.4,40233.5,4.92126
"2008-05-12 20:00:00",2008,5,12,20,0,90,10.3,11.8,40233.5,4.92126
"2008-05-12 21:00:00",2008,5,12,21,0,100,10.3,10.3,40233.5,3.937008
"2008-05-12 22:00:00",2008,5,12,22,0,90,10.8,10.3,40233.5,3.608924
"2008-05-12 23:00:00",2008,5,12,23,0,80,10.8,10.8,40233.5,3.608924
"2008-05-13",2008,5,13,0,0,70,9.3,10.8,40233.5,3.608924
"2008-05-13 01:00:00",2008,5,13,1,0,50,8.2,9.3,40233.5,2.952756
"2008-05-13 02:00:00",2008,5,13,2,0,60,9.3,8.2,40233.5,2.296588
"2008-05-13 03:00:00",2008,5,13,3,0,50,10.3,9.3,40233.5,2.296588
"2008-05-13 04:00:00",2008,5,13,4,0,50,8.2,10.3,40233.5,2.624672
"2008-05-13 05:00:00",2008,5,13,5,0,50,9.3,8.2,40233.5,2.624672
"2008-05-13 06:00:00",2008,5,13,6,0,50,9.3,9.3,40233.5,2.624672
"2008-05-13 07:00:00",2008,5,13,7,0,50,9.3,9.3,40233.5,2.296588
"2008-05-13 08:00:00",2008,5,13,8,0,50,9.8,9.3,40233.5,2.624672
"2008-05-13 09:00:00",2008,5,13,9,0,30,9.3,9.8,40233.5,2.296588
"2008-05-13 10:00:00",2008,5,13,10,0,30,9.8,9.3,40233.5,2.296588
"2008-05-13 11:00:00",2008,5,13,11,0,30,8.2,9.8,40233.5,2.624672
"2008-05-13 12:00:00",2008,5,13,12,0,20,8.2,8.2,40233.5,2.296588
"2008-05-13 13:00:00",2008,5,13,13,0,20,8.2,8.2,40233.5,2.296588
"2008-05-13 14:00:00",2008,5,13,14,0,60,9.8,8.2,40233.5,1.968504
"2008-05-13 15:00:00",2008,5,13,15,0,70,7.7,9.8,40233.5,2.624672
"2008-05-13 16:00:00",2008,5,13,16,0,60,6.2,7.7,40233.5,2.624672
"2008-05-13 17:00:00",2008,5,13,17,0,60,6.7,6.2,40233.5,2.296588
"2008-05-13 18:00:00",2008,5,13,18,0,70,6.7,6.7,40233.5,2.296588
"2008-05-13 19:00:00",2008,5,13,19,0,100,3.6,6.7,40233.5,2.296588
"2008-05-13 20:00:00",2008,5,13,20,0,250,4.1,3.6,40233.5,1.968504
"2008-05-13 21:00:00",2008,5,13,21,0,240,3.6,4.1,40233.5,1.312336
"2008-05-13 22:00:00",2008,5,13,22,0,210,3.1,3.6,40233.5,0.984252
"2008-05-13 23:00:00",2008,5,13,23,0,210,4.6,3.1,40233.5,0.656168
"2008-05-14",2008,5,14,0,0,250,5.1,4.6,40233.5,0.656168
"2008-05-14 01:00:00",2008,5,14,1,0,250,4.6,5.1,40233.5,0.328084
"2008-05-14 02:00:00",2008,5,14,2,0,280,3.6,4.6,40233.5,0.656168
"2008-05-14 03:00:00",2008,5,14,3,0,300,3.1,3.6,40233.5,0.656168
"2008-05-14 04:00:00",2008,5,14,4,0,290,3.6,3.1,40233.5,0.656168
"2008-05-14 05:00:00",2008,5,14,5,0,300,5.1,3.6,40233.5,0.656168
"2008-05-14 06:00:00",2008,5,14,6,0,270,4.6,5.1,40233.5,0.656168
"2008-05-14 07:00:00",2008,5,14,7,0,250,3.6,4.6,40233.5,0.656168
"2008-05-14 08:00:00",2008,5,14,8,0,240,3.6,3.6,40233.5,0.656168
"2008-05-14 09:00:00",2008,5,14,9,0,240,3.1,3.6,40233.5,0.656168
"2008-05-14 10:00:00",2008,5,14,10,0,260,2.1,3.1,40233.5,0.656168
"2008-05-14 11:00:00",2008,5,14,11,0,360,1,2.1,40233.5,0.656168
"2008-05-14 12:00:00",2008,5,14,12,0,110,3.6,1,40233.5,0.656168
"2008-05-14 13:00:00",2008,5,14,13,0,100,3.1,3.6,40233.5,0.656168
"2008-05-14 14:00:00",2008,5,14,14,0,40,2.1,3.1,40233.5,0.656168
"2008-05-14 15:00:00",2008,5,14,15,0,30,1.5,2.1,40233.5,0.328084
"2008-05-14 16:00:00",2008,5,14,16,0,90,2.6,1.5,40233.5,0.328084
"2008-05-14 17:00:00",2008,5,14,17,0,120,3.1,2.6,40233.5,0.328084
"2008-05-14 18:00:00",2008,5,14,18,0,140,3.1,3.1,40233.5,0.328084
"2008-05-14 19:00:00",2008,5,14,19,0,200,4.6,3.1,40233.5,0.328084
"2008-05-14 20:00:00",2008,5,14,20,0,200,5.1,4.6,40233.5,0.328084
"2008-05-14 21:00:00",2008,5,14,21,0,210,4.6,5.1,40233.5,0.656168
"2008-05-14 22:00:00",2008,5,14,22,0,210,4.1,4.6,40233.5,0.984252
"2008-05-14 23:00:00",2008,5,14,23,0,160,4.6,4.1,40233.5,0.984252
"2008-05-15",2008,5,15,0,0,160,2.6,4.6,40233.5,0.656168
"2008-05-15 01:00:00",2008,5,15,1,0,190,2.1,2.6,64373.6,0.656168
"2008-05-15 02:00:00",2008,5,15,2,0,190,1.5,2.1,64373.6,0.656168
"2008-05-15 03:00:00",2008,5,15,3,0,180,2.6,1.5,64373.6,0.328084
"2008-05-15 04:00:00",2008,5,15,4,0,180,3.6,2.6,64373.6,0.328084
"2008-05-15 05:00:00",2008,5,15,5,0,190,2.6,3.6,64373.6,0.328084
"2008-05-15 06:00:00",2008,5,15,6,0,180,1.5,2.6,64373.6,0.328084
"2008-05-15 07:00:00",2008,5,15,7,0,160,2.1,1.5,64373.6,0.328084
"2008-05-15 08:00:00",2008,5,15,8,0,170,3.1,2.1,64373.6,0.328084
"2008-05-15 09:00:00",2008,5,15,9,0,100,0.5,3.1,64373.6,0.328084
"2008-05-15 10:00:00",2008,5,15,10,0,110,2.1,0.5,64373.6,0.328084
"2008-05-15 11:00:00",2008,5,15,11,0,130,2.6,2.1,64373.6,0.328084
"2008-05-15 12:00:00",2008,5,15,12,0,180,3.1,2.6,64373.6,0.328084
"2008-05-15 13:00:00",2008,5,15,13,0,140,2.1,3.1,64373.6,0.328084
"2008-05-15 14:00:00",2008,5,15,14,0,70,2.1,2.1,64373.6,0.328084
"2008-05-15 15:00:00",2008,5,15,15,0,100,2.6,2.1,64373.6,0.328084
"2008-05-15 16:00:00",2008,5,15,16,0,90,3.1,2.6,64373.6,0.328084
"2008-05-15 17:00:00",2008,5,15,17,0,100,3.1,3.1,64373.6,0.328084
"2008-05-15 18:00:00",2008,5,15,18,0,70,2.6,3.1,64373.6,0.328084
"2008-05-15 19:00:00",2008,5,15,19,0,80,3.1,2.6,64373.6,0.328084
"2008-05-15 20:00:00",2008,5,15,20,0,80,2.6,3.1,64373.6,0.328084
"2008-05-15 21:00:00",2008,5,15,21,0,90,2.6,2.6,64373.6,0.328084
"2008-05-15 22:00:00",2008,5,15,22,0,120,2.6,2.6,64373.6,0.328084
"2008-05-15 23:00:00",2008,5,15,23,0,120,3.1,2.6,64373.6,0.328084
"2008-05-16",2008,5,16,0,0,150,2.1,3.1,64373.6,0.328084
"2008-05-16 01:00:00",2008,5,16,1,0,110,1.5,2.1,64373.6,0.328084
"2008-05-16 02:00:00",2008,5,16,2,0,60,1,1.5,64373.6,0.328084
"2008-05-16 03:00:00",2008,5,16,3,0,60,2.1,1,64373.6,0.328084
"2008-05-16 04:00:00",2008,5,16,4,0,160,1.5,2.1,64373.6,0.328084
"2008-05-16 05:00:00",2008,5,16,5,0,80,1,1.5,64373.6,0
"2008-05-16 06:00:00",2008,5,16,6,0,340,1,1,64373.6,0
"2008-05-16 07:00:00",2008,5,16,7,0,0,0.25,1,64373.6,0
"2008-05-16 08:00:00",2008,5,16,8,0,20,1.5,0.25,64373.6,0.328084
"2008-05-16 09:00:00",2008,5,16,9,0,90,2.1,1.5,64373.6,0.328084
"2008-05-16 10:00:00",2008,5,16,10,0,90,1.5,2.1,64373.6,0.328084
"2008-05-16 11:00:00",2008,5,16,11,0,100,2.1,1.5,64373.6,0.328084
"2008-05-16 12:00:00",2008,5,16,12,0,180,1.5,2.1,64373.6,0.328084
"2008-05-16 13:00:00",2008,5,16,13,0,120,1,1.5,64373.6,0.328084
"2008-05-16 14:00:00",2008,5,16,14,0,90,3.6,1,64373.6,0.328084
"2008-05-16 15:00:00",2008,5,16,15,0,110,4.6,3.6,64373.6,0.328084
"2008-05-16 16:00:00",2008,5,16,16,0,100,4.6,4.6,64373.6,0.328084
"2008-05-16 17:00:00",2008,5,16,17,0,120,4.6,4.6,64373.6,0.656168
"2008-05-16 18:00:00",2008,5,16,18,0,110,6.7,4.6,64373.6,0.984252
"2008-05-16 19:00:00",2008,5,16,19,0,140,7.7,6.7,64373.6,1.312336
"2008-05-16 20:00:00",2008,5,16,20,0,130,8.2,7.7,64373.6,1.968504
"2008-05-16 21:00:00",2008,5,16,21,0,130,9.3,8.2,64373.6,2.296588
"2008-05-16 22:00:00",2008,5,16,22,0,130,9.3,9.3,64373.6,2.296588
"2008-05-16 23:00:00",2008,5,16,23,0,120,10.8,9.3,64373.6,2.624672
"2008-05-17",2008,5,17,0,0,110,9.8,10.8,64373.6,2.624672
"2008-05-17 01:00:00",2008,5,17,1,0,80,9.3,9.8,64373.6,2.296588
"2008-05-17 02:00:00",2008,5,17,2,0,80,9.3,9.3,64373.6,2.296588
"2008-05-17 03:00:00",2008,5,17,3,0,60,8.8,9.3,64373.6,2.624672
"2008-05-17 04:00:00",2008,5,17,4,0,40,6.7,8.8,64373.6,2.296588
"2008-05-17 05:00:00",2008,5,17,5,0,30,8.2,6.7,64373.6,1.968504
"2008-05-17 06:00:00",2008,5,17,6,0,280,5.1,8.2,64373.6,1.64042
"2008-05-17 07:00:00",2008,5,17,7,0,100,1,5.1,64373.6,1.30857560932795
"2008-05-17 08:00:00",2008,5,17,8,0,330,6.7,1,64373.6,0.31563517740008
"2008-05-17 09:00:00",2008,5,17,9,0,110,2.6,6.7,64373.6,1.29927484449017
"2008-05-17 10:00:00",2008,5,17,10,0,300,13.9,2.6,64373.6,0.324154859411241
"2008-05-17 11:00:00",2008,5,17,11,0,220,5.1,13.9,64373.6,2.30903531521402
"2008-05-17 12:00:00",2008,5,17,12,0,240,6.2,5.1,64373.6,1.31518564521259
"2008-05-17 13:00:00",2008,5,17,13,0,20,5.1,6.2,64373.6,1.30615053438098
"2008-05-17 14:00:00",2008,5,17,14,0,120,5.1,5.1,64373.6,1.32794084767698
"2008-05-17 15:00:00",2008,5,17,15,0,290,1.5,5.1,64373.6,1.32078352161945
"2008-05-17 16:00:00",2008,5,17,16,0,0,0.25,1.5,64373.6,0.327390081656381
"2008-05-17 17:00:00",2008,5,17,17,0,30,9.3,0.25,64373.6,0.333699948527711
"2008-05-17 18:00:00",2008,5,17,18,0,240,10.3,9.3,64373.6,2.31723030845026
"2008-05-17 19:00:00",2008,5,17,19,0,80,7.2,10.3,64373.6,2.28977878596762
"2008-05-17 20:00:00",2008,5,17,20,0,360,7.7,7.2,64373.6,2.29927064559383
"2008-05-17 21:00:00",2008,5,17,21,0,250,3.1,7.7,64373.6,2.29052207676262
"2008-05-17 22:00:00",2008,5,17,22,0,330,5.7,3.1,64373.6,0.325192678585462
"2008-05-17 23:00:00",2008,5,17,23,0,220,6.2,5.7,64373.6,1.31639617382197
"2008-05-18",2008,5,18,0,0,350,2.1,6.2,64373.6,1.33503268520996
"2008-05-18 01:00:00",2008,5,18,1,0,230,5.1,2.1,64373.6,0.330770532957428
"2008-05-18 02:00:00",2008,5,18,2,0,180,2.6,5.1,64373.6,1.32680512142996
"2008-05-18 03:00:00",2008,5,18,3,0,110,1,2.6,64373.6,0.325956650639799
"2008-05-18 04:00:00",2008,5,18,4,0,220,3.1,1,64373.6,0.316639329653539
"2008-05-18 05:00:00",2008,5,18,5,0,320,7.2,3.1,64373.6,0.319551126355478
"2008-05-18 06:00:00",2008,5,18,6,0,360,5.7,7.2,64373.6,2.29948546267465
"2008-05-18 07:00:00",2008,5,18,7,0,110,2.1,5.7,64373.6,1.29967117137374
"2008-05-18 08:00:00",2008,5,18,8,0,230,6.2,2.1,64373.6,0.316121466361416
"2008-05-18 09:00:00",2008,5,18,9,0,290,7.2,6.2,64373.6,1.3183501274213
"2008-05-18 10:00:00",2008,5,18,10,0,150,1.5,7.2,64373.6,2.29794049850506
"2008-05-18 11:00:00",2008,5,18,11,0,340,3.6,1.5,64373.6,0.343129182699394
"2008-05-18 12:00:00",2008,5,18,12,0,270,4.6,3.6,64373.6,0.984252
"2008-05-18 13:00:00",2008,5,18,13,0,310,5.1,4.6,64373.6,0.984252
"2008-05-18 14:00:00",2008,5,18,14,0,270,3.6,5.1,64373.6,0.984252
"2008-05-18 15:00:00",2008,5,18,15,0,270,3.6,3.6,64373.6,0.984252
"2008-05-18 16:00:00",2008,5,18,16,0,270,3.1,3.6,64373.6,0.984252
"2008-05-18 17:00:00",2008,5,18,17,0,150,2.1,3.1,64373.6,0.984252
"2008-05-18 18:00:00",2008,5,18,18,0,150,3.6,2.1,64373.6,0.984252
"2008-05-18 19:00:00",2008,5,18,19,0,250,7.7,3.6,64373.6,0.656168
"2008-05-18 20:00:00",2008,5,18,20,0,240,6.2,7.7,64373.6,0.656168
"2008-05-18 21:00:00",2008,5,18,21,0,220,4.1,6.2,64373.6,0.984252
"2008-05-18 22:00:00",2008,5,18,22,0,180,4.6,4.1,64373.6,0.984252
"2008-05-18 23:00:00",2008,5,18,23,0,220,6.7,4.6,64373.6,0.656168
"2008-05-19",2008,5,19,0,0,240,4.6,6.7,64373.6,0.984252
"2008-05-19 01:00:00",2008,5,19,1,0,240,3.6,4.6,64373.6,1.312336
"2008-05-19 02:00:00",2008,5,19,2,0,270,3.6,3.6,64373.6,0.984252
"2008-05-19 03:00:00",2008,5,19,3,0,280,4.6,3.6,64373.6,0.656168
"2008-05-19 04:00:00",2008,5,19,4,0,300,4.6,4.6,64373.6,0.656168
"2008-05-19 05:00:00",2008,5,19,5,0,290,8.2,4.6,64373.6,0.656168
"2008-05-19 06:00:00",2008,5,19,6,0,300,8.8,8.2,64373.6,1.64042
"2008-05-19 07:00:00",2008,5,19,7,0,300,8.8,8.8,64373.6,1.968504
"2008-05-19 08:00:00",2008,5,19,8,0,300,10.3,8.8,64373.6,2.296588
"2008-05-19 09:00:00",2008,5,19,9,0,310,9.3,10.3,64373.6,2.952756
"2008-05-19 10:00:00",2008,5,19,10,0,300,8.2,9.3,64373.6,2.624672
"2008-05-19 11:00:00",2008,5,19,11,0,300,9.3,8.2,64373.6,2.296588
"2008-05-19 12:00:00",2008,5,19,12,0,300,10.8,9.3,64373.6,2.952756
"2008-05-19 13:00:00",2008,5,19,13,0,310,8.2,10.8,64373.6,2.952756
"2008-05-19 14:00:00",2008,5,19,14,0,310,8.2,8.2,64373.6,3.28084
"2008-05-19 15:00:00",2008,5,19,15,0,290,7.2,8.2,64373.6,3.28084
"2008-05-19 16:00:00",2008,5,19,16,0,280,9.3,7.2,64373.6,3.28084
"2008-05-19 17:00:00",2008,5,19,17,0,280,9.8,9.3,64373.6,3.608924
"2008-05-19 18:00:00",2008,5,19,18,0,280,8.8,9.8,64373.6,3.608924
"2008-05-19 19:00:00",2008,5,19,19,0,300,10.3,8.8,64373.6,3.28084
"2008-05-19 20:00:00",2008,5,19,20,0,290,8.8,10.3,64373.6,3.608924
"2008-05-19 21:00:00",2008,5,19,21,0,290,8.2,8.8,64373.6,3.608924
"2008-05-19 22:00:00",2008,5,19,22,0,290,10.8,8.2,64373.6,3.28084
"2008-05-19 23:00:00",2008,5,19,23,0,300,10.8,10.8,64373.6,3.937008
"2008-05-20",2008,5,20,0,0,300,11.3,10.8,64373.6,3.937008
"2008-05-20 01:00:00",2008,5,20,1,0,300,7.7,11.3,64373.6,3.608924
"2008-05-20 02:00:00",2008,5,20,2,0,310,10.8,7.7,64373.6,3.608924
"2008-05-20 03:00:00",2008,5,20,3,0,310,9.8,10.8,64373.6,4.265092
"2008-05-20 04:00:00",2008,5,20,4,0,310,8.2,9.8,64373.6,3.937008
"2008-05-20 05:00:00",2008,5,20,5,0,290,7.2,8.2,64373.6,3.28084
"2008-05-20 06:00:00",2008,5,20,6,0,290,7.2,7.2,64373.6,2.624672
"2008-05-20 07:00:00",2008,5,20,7,0,270,7.2,7.2,64373.6,2.624672
"2008-05-20 08:00:00",2008,5,20,8,0,270,7.2,7.2,64373.6,2.624672
"2008-05-20 09:00:00",2008,5,20,9,0,260,7.2,7.2,64373.6,1.968504
"2008-05-20 10:00:00",2008,5,20,10,0,270,6.2,7.2,64373.6,1.968504
"2008-05-20 11:00:00",2008,5,20,11,0,270,6.2,6.2,64373.6,1.64042
"2008-05-20 12:00:00",2008,5,20,12,0,280,4.6,6.2,64373.6,1.64042
"2008-05-20 13:00:00",2008,5,20,13,0,270,4.1,4.6,64373.6,1.312336
"2008-05-20 14:00:00",2008,5,20,14,0,250,4.1,4.1,64373.6,1.312336
"2008-05-20 15:00:00",2008,5,20,15,0,270,1,4.1,64373.6,0.984252
"2008-05-20 16:00:00",2008,5,20,16,0,250,6.2,1,64373.6,0.984252
"2008-05-20 17:00:00",2008,5,20,17,0,210,1,6.2,64373.6,0.984252
"2008-05-20 18:00:00",2008,5,20,18,0,80,2.1,1,64373.6,0.984252
"2008-05-20 19:00:00",2008,5,20,19,0,140,2.6,2.1,64373.6,0.656168
"2008-05-20 20:00:00",2008,5,20,20,0,120,2.6,2.6,64373.6,0.656168
"2008-05-20 21:00:00",2008,5,20,21,0,90,1.5,2.6,64373.6,0.328084
"2008-05-20 22:00:00",2008,5,20,22,0,320,2.1,1.5,64373.6,0.328084
"2008-05-20 23:00:00",2008,5,20,23,0,300,2.6,2.1,64373.6,0.328084
"2008-05-21",2008,5,21,0,0,320,4.6,2.6,64373.6,0.328084
"2008-05-21 01:00:00",2008,5,21,1,0,340,3.1,4.6,64373.6,0.328084
"2008-05-21 02:00:00",2008,5,21,2,0,340,4.1,3.1,64373.6,0.328084
"2008-05-21 03:00:00",2008,5,21,3,0,310,4.6,4.1,64373.6,0.328084
"2008-05-21 04:00:00",2008,5,21,4,0,300,5.7,4.6,64373.6,0.656168
"2008-05-21 05:00:00",2008,5,21,5,0,300,6.7,5.7,64373.6,0.984252
"2008-05-21 06:00:00",2008,5,21,6,0,300,6.7,6.7,64373.6,1.64042
"2008-05-21 07:00:00",2008,5,21,7,0,310,6.7,6.7,64373.6,1.968504
"2008-05-21 08:00:00",2008,5,21,8,0,310,6.7,6.7,64373.6,1.968504
"2008-05-21 09:00:00",2008,5,21,9,0,300,6.2,6.7,64373.6,1.968504
"2008-05-21 10:00:00",2008,5,21,10,0,300,6.2,6.2,64373.6,1.64042
"2008-05-21 11:00:00",2008,5,21,11,0,300,5.7,6.2,64373.6,1.64042
"2008-05-21 12:00:00",2008,5,21,12,0,300,5.1,5.7,64373.6,1.64042
"2008-05-21 13:00:00",2008,5,21,13,0,300,5.1,5.1,64373.6,1.312336
"2008-05-21 14:00:00",2008,5,21,14,0,290,4.6,5.1,64373.6,0.984252
"2008-05-21 15:00:00",2008,5,21,15,0,270,4.6,4.6,64373.6,0.984252
"2008-05-21 16:00:00",2008,5,21,16,0,250,3.6,4.6,64373.6,0.984252
"2008-05-21 17:00:00",2008,5,21,17,0,260,2.6,3.6,64373.6,0.984252
"2008-05-21 18:00:00",2008,5,21,18,0,240,5.7,2.6,64373.6,0.984252
"2008-05-21 19:00:00",2008,5,21,19,0,200,5.7,5.7,64373.6,0.984252
"2008-05-21 20:00:00",2008,5,21,20,0,220,5.7,5.7,64373.6,0.984252
"2008-05-21 21:00:00",2008,5,21,21,0,260,7.7,5.7,64373.6,0.984252
"2008-05-21 22:00:00",2008,5,21,22,0,220,4.6,7.7,64373.6,1.312336
"2008-05-21 23:00:00",2008,5,21,23,0,250,7.2,4.6,64373.6,1.312336
"2008-05-22",2008,5,22,0,0,360,3.1,7.2,64373.6,1.312336
"2008-05-22 01:00:00",2008,5,22,1,0,260,2.1,3.1,64373.6,1.312336
"2008-05-22 02:00:00",2008,5,22,2,0,240,3.6,2.1,64373.6,0.984252
"2008-05-22 03:00:00",2008,5,22,3,0,250,3.1,3.6,64373.6,0.656168
"2008-05-22 04:00:00",2008,5,22,4,0,270,4.1,3.1,64373.6,0.656168
"2008-05-22 05:00:00",2008,5,22,5,0,280,4.1,4.1,64373.6,0.656168
"2008-05-22 06:00:00",2008,5,22,6,0,300,4.1,4.1,64373.6,0.656168
"2008-05-22 07:00:00",2008,5,22,7,0,320,6.7,4.1,64373.6,0.656168
"2008-05-22 08:00:00",2008,5,22,8,0,340,4.1,6.7,64373.6,0.984252
"2008-05-22 09:00:00",2008,5,22,9,0,330,4.1,4.1,64373.6,0.984252
"2008-05-22 10:00:00",2008,5,22,10,0,310,5.1,4.1,64373.6,0.656168
"2008-05-22 11:00:00",2008,5,22,11,0,310,6.7,5.1,64373.6,0.984252
"2008-05-22 12:00:00",2008,5,22,12,0,300,6.7,6.7,64373.6,1.312336
"2008-05-22 13:00:00",2008,5,22,13,0,300,6.2,6.7,64373.6,1.312336
"2008-05-22 14:00:00",2008,5,22,14,0,290,6.2,6.2,64373.6,1.312336
"2008-05-22 15:00:00",2008,5,22,15,0,280,7.2,6.2,64373.6,1.64042
"2008-05-22 16:00:00",2008,5,22,16,0,280,7.2,7.2,64373.6,1.968504
"2008-05-22 17:00:00",2008,5,22,17,0,280,7.2,7.2,64373.6,2.296588
"2008-05-22 18:00:00",2008,5,22,18,0,280,7.2,7.2,64373.6,2.624672
"2008-05-22 19:00:00",2008,5,22,19,0,300,4.6,7.2,64373.6,2.624672
"2008-05-22 20:00:00",2008,5,22,20,0,280,4.6,4.6,64373.6,2.296588
"2008-05-22 21:00:00",2008,5,22,21,0,270,8.2,4.6,64373.6,1.968504
"2008-05-22 22:00:00",2008,5,22,22,0,280,6.7,8.2,64373.6,1.64042
"2008-05-22 23:00:00",2008,5,22,23,0,350,5.1,6.7,64373.6,1.312336
"2008-05-23",2008,5,23,0,0,310,6.7,5.1,64373.6,1.64042
"2008-05-23 01:00:00",2008,5,23,1,0,320,7.2,6.7,64373.6,1.312336
"2008-05-23 02:00:00",2008,5,23,2,0,320,7.2,7.2,64373.6,1.64042
"2008-05-23 03:00:00",2008,5,23,3,0,300,5.7,7.2,64373.6,1.64042
"2008-05-23 04:00:00",2008,5,23,4,0,300,7.7,5.7,64373.6,1.64042
"2008-05-23 05:00:00",2008,5,23,5,0,310,9.3,7.7,64373.6,1.968504
"2008-05-23 06:00:00",2008,5,23,6,0,300,7.7,9.3,64373.6,2.624672
"2008-05-23 07:00:00",2008,5,23,7,0,300,7.7,7.7,64373.6,2.296588
"2008-05-23 08:00:00",2008,5,23,8,0,300,8.2,7.7,64373.6,2.296588
"2008-05-23 09:00:00",2008,5,23,9,0,300,9.3,8.2,64373.6,2.296588
"2008-05-23 10:00:00",2008,5,23,10,0,310,8.8,9.3,64373.6,2.624672
"2008-05-23 11:00:00",2008,5,23,11,0,310,8.8,8.8,64373.6,2.624672
"2008-05-23 12:00:00",2008,5,23,12,0,310,8.2,8.8,64373.6,2.624672
"2008-05-23 13:00:00",2008,5,23,13,0,310,7.2,8.2,64373.6,2.624672
"2008-05-23 14:00:00",2008,5,23,14,0,310,6.2,7.2,64373.6,2.624672
"2008-05-23 15:00:00",2008,5,23,15,0,330,6.7,6.2,64373.6,1.968504
"2008-05-23 16:00:00",2008,5,23,16,0,310,4.1,6.7,64373.6,1.64042
"2008-05-23 17:00:00",2008,5,23,17,0,310,5.7,4.1,64373.6,1.64042
"2008-05-23 18:00:00",2008,5,23,18,0,310,4.1,5.7,64373.6,1.312336
"2008-05-23 19:00:00",2008,5,23,19,0,320,5.1,4.1,64373.6,1.64042
"2008-05-23 20:00:00",2008,5,23,20,0,330,4.6,5.1,64373.6,1.64042
"2008-05-23 21:00:00",2008,5,23,21,0,320,5.1,4.6,64373.6,1.64042
"2008-05-23 22:00:00",2008,5,23,22,0,340,4.6,5.1,64373.6,1.64042
"2008-05-23 23:00:00",2008,5,23,23,0,340,6.2,4.6,64373.6,1.312336
"2008-05-24",2008,5,24,0,0,350,5.7,6.2,64373.6,1.312336
"2008-05-24 01:00:00",2008,5,24,1,0,350,4.6,5.7,64373.6,1.312336
"2008-05-24 02:00:00",2008,5,24,2,0,340,3.6,4.6,64373.6,0.984252
"2008-05-24 03:00:00",2008,5,24,3,0,340,8.8,3.6,64373.6,0.656168
"2008-05-24 04:00:00",2008,5,24,4,0,10,4.6,8.8,64373.6,1.312336
"2008-05-24 05:00:00",2008,5,24,5,0,350,4.1,4.6,64373.6,1.312336
"2008-05-24 06:00:00",2008,5,24,6,0,340,4.1,4.1,64373.6,0.984252
"2008-05-24 07:00:00",2008,5,24,7,0,330,5.1,4.1,64373.6,0.984252
"2008-05-24 08:00:00",2008,5,24,8,0,340,5.7,5.1,64373.6,0.984252
"2008-05-24 09:00:00",2008,5,24,9,0,330,5.7,5.7,64373.6,0.984252
"2008-05-24 10:00:00",2008,5,24,10,0,340,5.1,5.7,64373.6,0.984252
"2008-05-24 11:00:00",2008,5,24,11,0,340,5.1,5.1,64373.6,0.984252
"2008-05-24 12:00:00",2008,5,24,12,0,350,4.1,5.1,64373.6,0.984252
"2008-05-24 13:00:00",2008,5,24,13,0,340,2.6,4.1,64373.6,0.984252
"2008-05-24 14:00:00",2008,5,24,14,0,250,1.5,2.6,64373.6,0.984252
"2008-05-24 15:00:00",2008,5,24,15,0,250,2.6,1.5,64373.6,0.656168
"2008-05-24 16:00:00",2008,5,24,16,0,270,4.6,2.6,64373.6,0.656168
"2008-05-24 17:00:00",2008,5,24,17,0,290,2.6,4.6,64373.6,0.984252
"2008-05-24 18:00:00",2008,5,24,18,0,10,4.6,2.6,64373.6,0.656168
"2008-05-24 19:00:00",2008,5,24,19,0,350,5.7,4.6,64373.6,0.984252
"2008-05-24 20:00:00",2008,5,24,20,0,350,3.1,5.7,64373.6,0.984252
"2008-05-24 21:00:00",2008,5,24,21,0,350,3.1,3.1,64373.6,0.984252
"2008-05-24 22:00:00",2008,5,24,22,0,330,2.1,3.1,64373.6,0.984252
"2008-05-24 23:00:00",2008,5,24,23,0,280,2.6,2.1,64373.6,0.656168
"2008-05-25",2008,5,25,0,0,10,1,2.6,64373.6,0.656168
"2008-05-25 01:00:00",2008,5,25,1,0,340,1.5,1,64373.6,0.656168
"2008-05-25 02:00:00",2008,5,25,2,0,360,2.6,1.5,64373.6,0.328084
"2008-05-25 03:00:00",2008,5,25,3,0,20,2.1,2.6,64373.6,0.328084
"2008-05-25 04:00:00",2008,5,25,4,0,360,2.1,2.1,64373.6,0.328084
"2008-05-25 05:00:00",2008,5,25,5,0,330,3.6,2.1,64373.6,0.328084
"2008-05-25 06:00:00",2008,5,25,6,0,320,4.1,3.6,64373.6,0.328084
